acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp,velocity,relative_position,prev_label_block,person
-1471,-3700,-602,-2914,3139,7889,recover,2025-02-12 12:20:44.132736,17.69389244865427,2.0,laying,jakob
-1502,-3580,-694,-2963,3007,7822,recover,2025-02-12 12:20:44.150134,17.478134356697748,2.0,laying,jakob
-1707,-3392,-867,-2779,2633,7726,recover,2025-02-12 12:20:44.214145,18.677803021005715,2.0,laying,jakob
-1932,-3323,-958,-2582,2037,7665,recover,2025-02-12 12:20:44.217022,17.81651122495543,2.0,laying,jakob
-2086,-3422,-1216,-2372,1624,7667,recover,2025-02-12 12:20:44.218278,16.94719346751718,2.0,laying,jakob
-2292,-3355,-1131,-2195,1520,7491,recover,2025-02-12 12:20:44.219437,16.1111213503318,2.0,laying,jakob
-2303,-3323,-1006,-1785,1502,7356,recover,2025-02-12 12:20:44.231505,15.361066589481876,2.0,laying,jakob
-2383,-3253,-943,-1642,1650,7275,recover,2025-02-12 12:20:44.247329,14.62543738953159,2.0,laying,jakob
-2284,-3312,-1315,-1421,1724,7013,recover,2025-02-12 12:20:44.266318,13.919212915293105,2.0,laying,jakob
-2244,-3230,-1279,-682,1890,6820,recover,2025-02-12 12:20:44.315352,13.33279656048083,2.0,laying,jakob
-2280,-2927,-941,-699,1618,6294,recover,2025-02-12 12:20:44.317312,12.676180265790121,2.0,laying,jakob
-2132,-2908,-915,-1248,1987,5583,recover,2025-02-12 12:20:44.318654,12.054481524405377,2.0,laying,jakob
-1978,-3179,-911,-1613,3051,4935,recover,2025-02-12 12:20:44.329756,11.578420694851774,2.0,laying,jakob
-1907,-3305,-803,-1906,3890,4429,recover,2025-02-12 12:20:44.347280,11.203812810585376,2.0,laying,jakob
-2144,-3210,-581,-2517,4033,4105,recover,2025-02-12 12:20:44.360993,10.784578750056106,2.0,laying,jakob
-2330,-3080,-791,-3481,3553,3834,recover,2025-02-12 12:20:44.377375,10.356977540648538,2.0,laying,jakob
-2358,-3072,-929,-3787,2938,3303,recover,2025-02-12 12:20:44.393768,9.861899321235157,2.0,laying,jakob
-2445,-3014,-887,-4027,2236,3078,recover,2025-02-12 12:20:44.407674,9.318034211363875,2.0,laying,jakob
-2525,-2857,-939,-3840,1909,2875,recover,2025-02-12 12:20:44.424063,8.744277272224252,2.0,laying,jakob
-2534,-2875,-1027,-3411,1798,3095,recover,2025-02-12 12:20:44.440127,8.16560458956542,2.0,laying,jakob
-2526,-3186,-1007,-2996,2050,3216,recover,2025-02-12 12:20:44.462045,7.545246835801435,2.0,laying,jakob
-2607,-3287,-983,-3081,2150,3909,recover,2025-02-12 12:20:44.475354,7.070949208773268,2.0,laying,jakob
-2370,-3013,-1236,-2933,1594,5168,recover,2025-02-12 12:20:44.488861,6.67801597952508,2.0,laying,jakob
-2123,-3103,-1090,-2192,1925,6346,recover,2025-02-12 12:20:44.506332,6.362093671501207,2.0,laying,jakob
-2061,-3124,-860,-2011,2562,7090,recover,2025-02-12 12:20:44.522586,6.117360317926146,2.0,laying,jakob
-2210,-3021,-853,-2311,2915,7323,recover,2025-02-12 12:20:44.539526,5.909304668696505,2.0,laying,jakob
-2226,-2829,-1011,-2591,3678,7095,recover,2025-02-12 12:20:44.554303,5.61383943526168,2.0,laying,jakob
-2499,-3126,-1345,-2521,4603,6464,recover,2025-02-12 12:20:44.604711,5.103010939689072,2.0,laying,jakob
-2634,-3327,-1485,-2190,5190,5491,recover,2025-02-12 12:20:44.608896,4.795271881990332,2.0,laying,jakob
-2976,-3148,-1255,-1898,4921,4677,recover,2025-02-12 12:20:44.613002,4.472193637414624,2.0,laying,jakob
-2897,-3468,-1098,-1648,4722,4157,recover,2025-02-12 12:20:44.626552,3.883872800781988,2.0,laying,jakob
-3084,-3677,-1243,-1199,4475,3913,recover,2025-02-12 12:20:44.643879,3.1710655488381265,2.0,laying,jakob
-2966,-3872,-1725,-862,2793,4291,recover,2025-02-12 12:20:44.663380,2.4407243790152675,2.0,laying,jakob
-2770,-3587,-1878,-345,817,4531,recover,2025-02-12 12:20:44.675522,1.9720224962549802,2.0,laying,jakob
-2718,-3286,-1889,47,795,4438,recover,2025-02-12 12:20:44.692827,1.37277124048985,2.0,laying,jakob
-3001,-3340,-1948,446,1357,3936,recover,2025-02-12 12:20:44.706128,0.9136026508463099,2.0,laying,jakob
-3056,-3669,-2134,905,1437,3401,recover,2025-02-12 12:20:44.725172,0.27001800116113717,2.0,laying,jakob
-3080,-3743,-2191,1918,1102,3154,recover,2025-02-12 12:20:44.739241,-0.2341526729445388,2.0,laying,jakob
-3063,-3555,-2162,2641,892,3018,recover,2025-02-12 12:20:44.755950,-0.8497168126306451,1.9928340990464544,laying,jakob
-3121,-3153,-2063,2587,1050,2950,recover,2025-02-12 12:20:44.770801,-1.3934883408086365,1.9797609460406511,laying,jakob
-3131,-2568,-1927,1718,1973,2589,recover,2025-02-12 12:20:44.789762,-2.1338459018634426,1.9535366708591304,laying,jakob
-3313,-2616,-2231,915,2541,2300,recover,2025-02-12 12:20:44.805938,-2.8027273324845563,1.922285409229776,laying,jakob
-3472,-2706,-2158,373,2622,1668,recover,2025-02-12 12:20:44.820566,-3.4493718772889,1.8865230922419414,laying,jakob
-3716,-2856,-2209,530,2664,927,recover,2025-02-12 12:20:44.838894,-4.32674857866255,1.830779199710609,laying,jakob
-3636,-2964,-2152,875,2750,-562,recover,2025-02-12 12:20:44.925585,-9.088724387586566,1.3730806961644249,laying,jakob
-3315,-2560,-2131,468,2652,-1096,recover,2025-02-12 12:20:44.929226,-8.835365860826286,1.3476378920365404,laying,jakob
-3158,-2112,-2000,-746,1547,-340,recover,2025-02-12 12:20:44.931147,-8.490533057308781,1.3346641260642182,laying,jakob
-3187,-1714,-2008,-2369,-247,357,recover,2025-02-12 12:20:44.933607,-8.177840347300483,1.3186801808605024,laying,jakob
-3048,-1705,-2269,-4121,-1751,1012,recover,2025-02-12 12:20:44.936243,-7.881600300411649,1.3021782423846644,laying,jakob
