acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3548,565,136,192,-2391,-3001,2025-01-29 11:31:36.385679,walking
-3737,307,-89,416,-2429,-3029,2025-01-29 11:31:36.393300,walking
-4020,156,-59,285,-2362,-3144,2025-01-29 11:31:36.421098,walking
-4195,213,-68,-301,-2421,-3302,2025-01-29 11:31:36.436717,walking
-4073,252,26,-694,-3129,-3420,2025-01-29 11:31:36.436717,walking
-3556,303,424,-724,-3104,-3158,2025-01-29 11:31:36.458859,walking
-3284,320,676,-858,-1493,-2864,2025-01-29 11:31:36.478051,walking
-3530,173,461,-994,420,-3326,2025-01-29 11:31:36.493438,walking
-3784,-160,-180,-244,913,-4049,2025-01-29 11:31:36.509348,walking
-4171,-318,-305,1135,408,-4362,2025-01-29 11:31:36.526616,walking
-4080,-291,-181,2657,-875,-3902,2025-01-29 11:31:36.543508,walking
-3731,-75,418,2725,-1384,-2973,2025-01-29 11:31:36.552522,walking
-3624,122,596,1455,-1319,-2292,2025-01-29 11:31:36.576618,walking
-3669,279,539,90,-1167,-2416,2025-01-29 11:31:36.592626,walking
-3412,306,395,-714,-1180,-2359,2025-01-29 11:31:36.608256,walking
-3305,179,220,-1126,-1769,-1447,2025-01-29 11:31:36.625049,walking
-3208,-127,41,-1265,-2313,334,2025-01-29 11:31:36.643413,walking
-3108,-265,334,-1339,-1920,1702,2025-01-29 11:31:36.660831,walking
-3137,-323,535,-1642,-1477,2543,2025-01-29 11:31:36.675894,walking
-3303,-369,386,-1524,-828,2791,2025-01-29 11:31:36.697743,walking
-3194,-333,434,-1400,451,3511,2025-01-29 11:31:36.710268,walking
-3444,-256,443,-1511,1174,4747,2025-01-29 11:31:36.719680,walking
-3983,-143,288,-1888,1031,5016,2025-01-29 11:31:36.736194,walking
-4452,6,51,-1861,1025,3997,2025-01-29 11:31:36.760651,walking
-5432,33,-214,-456,1241,1316,2025-01-29 11:31:36.776098,walking
-5622,229,-178,1126,-564,-1560,2025-01-29 11:31:36.792706,walking
-4686,137,99,2100,-1659,-2389,2025-01-29 11:31:36.801032,walking
-4091,65,743,1479,-1949,-1945,2025-01-29 11:31:36.809534,walking
-3749,22,893,-147,-2437,-1484,2025-01-29 11:31:36.833240,walking
-3555,16,687,-1527,-2096,-1457,2025-01-29 11:31:36.843203,walking
-3409,4,334,-1922,-1311,-1604,2025-01-29 11:31:36.862475,walking
-3426,-125,30,-1150,-739,-1401,2025-01-29 11:31:36.893576,walking
-3535,-275,72,-9,-534,-957,2025-01-29 11:31:36.905616,walking
-3613,-422,300,902,-455,-668,2025-01-29 11:31:36.926901,walking
-3606,-423,684,977,44,-551,2025-01-29 11:31:36.932799,walking
-3724,-313,867,480,1089,-659,2025-01-29 11:31:36.943469,walking
-3889,-230,736,0,2070,-1430,2025-01-29 11:31:36.956980,walking
-3902,-119,439,-132,2778,-2417,2025-01-29 11:31:36.977049,walking
-3968,-140,208,398,2719,-2901,2025-01-29 11:31:36.994157,walking
-3936,-175,151,1196,1972,-2699,2025-01-29 11:31:37.010141,walking
-3797,-269,330,1558,996,-1726,2025-01-29 11:31:37.033566,walking
-3788,-528,363,1608,-139,-716,2025-01-29 11:31:37.060152,walking
-3927,-366,549,1041,506,-988,2025-01-29 11:31:37.068678,walking
-4191,-194,551,233,1319,-2206,2025-01-29 11:31:37.076929,walking
-4205,-102,283,195,461,-3159,2025-01-29 11:31:37.092871,walking
-4003,-190,87,759,-2183,-2824,2025-01-29 11:31:37.109246,walking
-3954,-413,-128,1777,-4126,-2298,2025-01-29 11:31:37.127356,walking
-3940,-586,11,2908,-4672,-2447,2025-01-29 11:31:37.143230,walking
-3760,-653,451,3095,-4092,-2602,2025-01-29 11:31:37.163024,walking
-3529,-627,666,2750,-3345,-2404,2025-01-29 11:31:37.183353,walking
-3355,-621,546,2569,-2775,-1978,2025-01-29 11:31:37.190596,walking
-3392,-579,451,2308,-1889,-1386,2025-01-29 11:31:37.213341,walking
-3316,-555,274,2261,-912,-820,2025-01-29 11:31:37.232586,walking
-3374,-509,281,2466,216,-309,2025-01-29 11:31:37.240689,walking
-3436,-383,473,2799,724,707,2025-01-29 11:31:37.262059,walking
-3611,-319,779,2894,689,1384,2025-01-29 11:31:37.273575,walking
-3670,-327,881,2555,992,1070,2025-01-29 11:31:37.293336,walking
-3599,-327,918,1828,1639,295,2025-01-29 11:31:37.310176,walking
-3529,-383,754,1328,2656,-207,2025-01-29 11:31:37.324026,walking
-3569,-373,574,1394,3745,146,2025-01-29 11:31:37.343074,walking
-3781,-345,421,1764,4137,907,2025-01-29 11:31:37.359850,walking
-3966,-307,371,1892,3553,1266,2025-01-29 11:31:37.379844,
-4220,-257,408,1495,2333,873,2025-01-29 11:31:37.392187,walking
-4172,-274,404,1104,997,119,2025-01-29 11:31:37.408977,walking
-4045,-346,266,1117,-242,-397,2025-01-29 11:31:37.428250,walking
-3778,-383,244,1380,-837,-318,2025-01-29 11:31:37.443619,walking
-3487,-270,481,1451,338,310,2025-01-29 11:31:37.459777,walking
-3712,-418,341,1637,1004,358,2025-01-29 11:31:37.475861,walking
-3732,-495,305,1952,2,569,2025-01-29 11:31:37.492837,walking
-3663,-625,254,2323,-660,861,2025-01-29 11:31:37.502865,walking
-3546,-743,359,2595,128,973,2025-01-29 11:31:37.518609,walking
-3531,-808,447,2689,1177,956,2025-01-29 11:31:37.549742,walking
-3622,-785,457,2757,1477,1004,2025-01-29 11:31:37.549742,walking
-3675,-662,448,2728,1626,1145,2025-01-29 11:31:37.576905,walking
-3864,-463,355,2741,2127,1568,2025-01-29 11:31:37.597056,walking
-4149,-316,321,2690,1805,1779,2025-01-29 11:31:37.612683,walking
-4355,-201,318,2534,467,1485,2025-01-29 11:31:37.612683,walking
-4383,-255,406,2266,-990,738,2025-01-29 11:31:37.643938,walking
-4182,-372,581,1960,-1413,-205,2025-01-29 11:31:37.659564,walking
-4043,-467,574,1470,-1438,-635,2025-01-29 11:31:37.675184,walking
-3962,-488,411,1365,-1761,-838,2025-01-29 11:31:37.690841,walking
-3811,-469,288,1722,-1593,-691,2025-01-29 11:31:37.706447,walking
-3749,-407,276,2201,-909,-512,2025-01-29 11:31:37.722089,walking
-3669,-391,311,2510,-236,-473,2025-01-29 11:31:37.737713,walking
-3703,-461,413,2663,-34,-368,2025-01-29 11:31:37.753309,walking
-3836,-591,403,2632,-420,-333,2025-01-29 11:31:37.768940,walking
-3947,-695,371,2586,-493,-332,2025-01-29 11:31:37.784559,walking
-3973,-641,302,2502,-70,-275,2025-01-29 11:31:37.800192,walking
-3817,-461,358,2318,-167,-158,2025-01-29 11:31:37.826273,walking
-3670,-224,382,2228,-985,339,2025-01-29 11:31:37.831832,walking
-3629,30,268,2448,-1196,793,2025-01-29 11:31:37.847502,walking
-3570,251,261,2424,-358,804,2025-01-29 11:31:37.878740,walking
-3472,415,222,2137,838,751,2025-01-29 11:31:37.878740,walking
-3414,486,141,2022,2002,964,2025-01-29 11:31:37.910008,walking
-3415,549,131,1763,2284,1161,2025-01-29 11:31:37.910008,walking
-3401,566,41,1198,2774,1100,2025-01-29 11:31:37.941224,walking
-3466,615,-73,1213,3779,1139,2025-01-29 11:31:37.956864,walking
-3679,732,-94,1689,4006,1247,2025-01-29 11:31:37.972592,walking
-3948,821,66,1869,2823,1393,2025-01-29 11:31:37.988103,walking
-4345,812,153,1843,1049,1048,2025-01-29 11:31:38.003729,walking
-4705,680,144,2471,-521,274,2025-01-29 11:31:38.019351,walking
-4859,473,250,3705,-2095,-330,2025-01-29 11:31:38.034979,walking
-4871,375,473,4215,-3816,-651,2025-01-29 11:31:38.066257,walking
-4623,376,616,3829,-4975,-878,2025-01-29 11:31:38.066257,walking
-4234,445,409,3487,-4485,-1254,2025-01-29 11:31:38.082278,walking
-3806,487,238,3601,-3575,-1714,2025-01-29 11:31:38.097917,walking
-3376,551,205,4258,-3163,-1532,2025-01-29 11:31:38.113567,walking
-2977,649,377,4504,-2525,-760,2025-01-29 11:31:38.129178,walking
-2672,805,768,3923,-943,579,2025-01-29 11:31:38.160419,walking
-2656,985,1115,2307,464,2460,2025-01-29 11:31:38.160419,walking
-2826,1160,1249,518,1462,3633,2025-01-29 11:31:38.191907,walking
-3271,1003,819,-278,2729,3583,2025-01-29 11:31:38.207577,walking
-3768,621,266,962,5079,2196,2025-01-29 11:31:38.223169,walking
-3889,358,150,2042,7587,805,2025-01-29 11:31:38.238797,walking
-4159,123,468,2003,7316,5,2025-01-29 11:31:38.254419,walking
-4189,75,567,1093,4403,1,2025-01-29 11:31:38.270081,walking
-4182,140,136,990,492,44,2025-01-29 11:31:38.285681,walking
-4140,344,51,1732,-1196,-247,2025-01-29 11:31:38.301310,walking
-3946,445,145,2441,-1372,-881,2025-01-29 11:31:38.316936,walking
-3823,473,381,2958,-1026,-1166,2025-01-29 11:31:38.332553,walking
-3644,406,476,3265,-289,-1059,2025-01-29 11:31:38.379425,walking
-3613,333,517,3388,429,-989,2025-01-29 11:31:38.379425,walking
-3630,348,522,3036,645,-1255,2025-01-29 11:31:38.379425,walking
-3536,404,438,2508,72,-1177,2025-01-29 11:31:38.395064,walking
-3550,409,370,2429,91,-935,2025-01-29 11:31:38.410680,walking
-3728,454,368,2916,301,-1008,2025-01-29 11:31:38.426296,walking
-3892,569,554,3250,-138,-1192,2025-01-29 11:31:38.457570,walking
-3943,529,581,3346,-534,-1261,2025-01-29 11:31:38.457570,walking
-3874,515,639,3248,-369,-1494,2025-01-29 11:31:38.483011,walking
-3733,596,853,2451,297,-1490,2025-01-29 11:31:38.489018,walking
-3582,616,984,620,477,-1070,2025-01-29 11:31:38.535920,walking
-3511,607,778,-245,398,-890,2025-01-29 11:31:38.535920,walking
-3525,462,520,-204,179,-695,2025-01-29 11:31:38.535920,walking
-3621,141,386,610,295,-843,2025-01-29 11:31:38.577686,walking
-3700,-110,592,1013,267,-593,2025-01-29 11:31:38.583212,walking
-3889,-362,694,1290,-393,-365,2025-01-29 11:31:38.598854,walking
-3925,-495,771,1464,-418,-560,2025-01-29 11:31:38.614492,walking
