acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3617,9,768,-838,654,-127,2025-01-29 11:39:06.124750,walking
-3723,-45,775,-830,800,59,2025-01-29 11:39:06.140384,walking
-3779,17,808,-955,638,259,2025-01-29 11:39:06.155967,walking
-3779,130,780,-1161,261,313,2025-01-29 11:39:06.171585,walking
-3743,151,784,-1229,-96,245,2025-01-29 11:39:06.187332,walking
-3750,118,781,-1138,-163,245,2025-01-29 11:39:06.202874,walking
-3785,36,783,-1118,-332,279,2025-01-29 11:39:06.218471,
-3820,-28,795,-1021,-521,161,2025-01-29 11:39:06.234109,walking
-3774,-5,807,-858,-544,30,2025-01-29 11:39:06.249712,walking
-3753,74,918,-803,-458,28,2025-01-29 11:39:06.265338,walking
-3741,141,948,-855,-564,91,2025-01-29 11:39:06.280961,walking
-3735,235,1008,-919,-928,122,2025-01-29 11:39:06.296594,walking
-3728,260,920,-1135,-1213,89,2025-01-29 11:39:06.312230,walking
-3599,181,851,-1220,-1080,-3,2025-01-29 11:39:06.343465,walking
-3546,56,791,-1096,-349,-37,2025-01-29 11:39:06.343465,walking
-3568,-55,818,-800,678,-65,2025-01-29 11:39:06.359525,walking
-3678,-63,905,-602,1052,-122,2025-01-29 11:39:06.374712,walking
-3726,-25,924,-579,718,-175,2025-01-29 11:39:06.405976,walking
-3754,2,881,-493,333,-199,2025-01-29 11:39:06.421606,walking
-3797,11,852,-361,197,-195,2025-01-29 11:39:06.421606,walking
-3797,30,843,-337,203,-157,2025-01-29 11:39:06.437627,walking
-3733,69,847,-274,304,-140,2025-01-29 11:39:06.453299,walking
-3613,103,870,-123,482,-20,2025-01-29 11:39:06.468904,walking
-3579,66,959,-236,802,274,2025-01-29 11:39:06.500152,walking
-3678,-20,977,-709,946,380,2025-01-29 11:39:06.515765,walking
-3857,-64,973,-1164,841,172,2025-01-29 11:39:06.531387,walking
-3883,-41,889,-1252,437,-231,2025-01-29 11:39:06.547013,walking
-3908,-30,814,-928,-144,-567,2025-01-29 11:39:06.562640,walking
-3788,22,771,-765,-526,-756,2025-01-29 11:39:06.578266,walking
-3685,79,786,-848,-593,-665,2025-01-29 11:39:06.593905,walking
-3605,25,717,-771,-571,-455,2025-01-29 11:39:06.609520,walking
-3634,7,742,-421,-478,-56,2025-01-29 11:39:06.625172,walking
-3727,-79,792,-399,-479,95,2025-01-29 11:39:06.640790,walking
-3797,-74,828,-549,-734,-111,2025-01-29 11:39:06.656505,walking
-3724,-49,780,-558,-1047,-313,2025-01-29 11:39:06.672014,walking
-3644,120,843,-532,-1078,-216,2025-01-29 11:39:06.687661,walking
