acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3721,650,474,-1017,296,203,2025-01-30 10:03:39.258316,standing
-3726,671,578,-571,350,89,2025-01-30 10:03:39.274163,standing
-3682,694,689,-459,320,77,2025-01-30 10:03:39.290048,standing
-3662,682,716,-777,88,202,2025-01-30 10:03:39.305346,standing
-3668,685,720,-1044,2,247,2025-01-30 10:03:39.321924,standing
-3695,694,613,-1076,71,233,2025-01-30 10:03:39.338534,standing
-3716,659,550,-920,40,219,2025-01-30 10:03:39.357425,standing
-3760,687,622,-768,-43,212,2025-01-30 10:03:39.413849,standing
-3744,695,672,-755,-83,137,2025-01-30 10:03:39.415375,standing
-3746,697,672,-784,-48,11,2025-01-30 10:03:39.419634,standing
-3726,710,654,-848,6,-11,2025-01-30 10:03:39.422975,standing
-3717,677,622,-790,81,0,2025-01-30 10:03:39.439045,standing
-3711,662,614,-624,141,60,2025-01-30 10:03:39.454779,standing
-3736,638,650,-535,186,24,2025-01-30 10:03:39.471515,standing
-3756,688,651,-575,175,-52,2025-01-30 10:03:39.488733,standing
-3749,649,683,-591,95,-153,2025-01-30 10:03:39.505216,standing
-3710,674,632,-569,43,-173,2025-01-30 10:03:39.536194,standing
-3668,641,608,-506,-18,-202,2025-01-30 10:03:39.536194,standing
-3626,621,617,-354,18,-206,2025-01-30 10:03:39.561263,standing
-3643,632,620,-215,113,-150,2025-01-30 10:03:39.565165,standing
-3690,637,647,-176,233,-113,2025-01-30 10:03:39.585592,
-3729,636,689,-190,346,-126,2025-01-30 10:03:39.599521,standing
-3765,665,624,-239,344,-178,2025-01-30 10:03:39.611708,standing
-3784,708,651,-120,218,-310,2025-01-30 10:03:39.628596,standing
-3752,711,675,3,-93,-384,2025-01-30 10:03:39.645238,standing
-3678,671,687,46,-251,-413,2025-01-30 10:03:39.704419,standing
-3608,691,706,89,-107,-384,2025-01-30 10:03:39.712126,standing
-3641,643,675,109,181,-335,2025-01-30 10:03:39.712126,standing
-3665,612,648,154,287,-301,2025-01-30 10:03:39.712126,standing
-3693,615,656,168,210,-295,2025-01-30 10:03:39.728234,standing
-3686,623,627,155,104,-326,2025-01-30 10:03:39.753900,standing
-3647,651,674,141,1,-335,2025-01-30 10:03:39.769072,standing
-3619,716,645,89,48,-272,2025-01-30 10:03:39.785914,standing
-3620,727,653,77,256,-212,2025-01-30 10:03:39.794237,standing
-3593,760,657,7,612,-112,2025-01-30 10:03:39.818629,standing
-3711,734,631,-131,564,69,2025-01-30 10:03:39.836813,standing
-3759,704,600,-227,216,79,2025-01-30 10:03:39.861255,standing
-3767,670,605,-76,270,-85,2025-01-30 10:03:39.862929,standing
-3778,681,643,-12,426,-199,2025-01-30 10:03:39.878030,standing
-3754,730,678,-226,-31,-131,2025-01-30 10:03:39.897041,standing
-3719,704,716,-378,-159,-53,2025-01-30 10:03:39.914104,standing
-3714,674,665,-616,-93,-68,2025-01-30 10:03:39.930852,standing
-3680,706,534,-394,-68,-200,2025-01-30 10:03:39.938802,standing
-3642,747,580,-95,230,-249,2025-01-30 10:03:39.963101,standing
-3615,782,603,-39,354,-232,2025-01-30 10:03:40.011092,standing
-3661,743,608,-254,177,-103,2025-01-30 10:03:40.014379,standing
-3677,682,625,-473,-14,-5,2025-01-30 10:03:40.014379,standing
-3767,674,617,-524,-100,20,2025-01-30 10:03:40.014379,standing
-3773,649,618,-449,-149,-86,2025-01-30 10:03:40.044335,standing
-3741,676,687,-405,-153,-195,2025-01-30 10:03:40.064116,standing
-3726,701,637,-363,-112,-290,2025-01-30 10:03:40.071016,standing
-3687,715,624,-273,-63,-407,2025-01-30 10:03:40.090295,standing
-3669,662,632,-177,-15,-415,2025-01-30 10:03:40.104758,standing
-3646,644,718,-148,-19,-356,2025-01-30 10:03:40.121508,standing
-3641,598,697,-190,4,-273,2025-01-30 10:03:40.138016,standing
-3692,544,702,-237,158,-245,2025-01-30 10:03:40.155776,standing
-3715,685,721,-349,321,-299,2025-01-30 10:03:40.170696,standing
-3743,692,614,-277,460,-376,2025-01-30 10:03:40.180543,standing
-3708,656,602,-50,561,-436,2025-01-30 10:03:40.204626,standing
-3715,629,642,55,565,-447,2025-01-30 10:03:40.221347,standing
-3674,571,695,-9,571,-454,2025-01-30 10:03:40.237086,standing
-3684,600,674,-151,611,-440,2025-01-30 10:03:40.254670,standing
-3701,612,611,-321,640,-363,2025-01-30 10:03:40.263426,standing
-3723,677,600,-318,696,-337,2025-01-30 10:03:40.311015,standing
-3706,736,623,-307,739,-326,2025-01-30 10:03:40.313367,standing
-3725,717,597,-286,690,-331,2025-01-30 10:03:40.324879,standing
-3755,693,592,-249,467,-391,2025-01-30 10:03:40.332929,standing
-3768,652,626,-206,251,-443,2025-01-30 10:03:40.349869,standing
-3758,629,623,-127,110,-554,2025-01-30 10:03:40.371307,standing
-3735,654,646,-56,-29,-662,2025-01-30 10:03:40.386421,standing
-3698,662,636,-10,-114,-707,2025-01-30 10:03:40.397187,standing
-3659,664,648,46,-126,-631,2025-01-30 10:03:40.414164,standing
-3637,692,654,-24,-199,-466,2025-01-30 10:03:40.430816,standing
-3599,667,625,-75,-133,-383,2025-01-30 10:03:40.451280,standing
-3609,687,651,-148,123,-265,2025-01-30 10:03:40.476183,standing
-3607,711,648,-362,245,-151,2025-01-30 10:03:40.481189,standing
-3635,702,624,-382,315,-196,2025-01-30 10:03:40.508664,standing
-3626,715,551,-171,488,-146,2025-01-30 10:03:40.514272,standing
-3708,712,634,-295,477,65,2025-01-30 10:03:40.531007,standing
-3813,695,660,-610,439,109,2025-01-30 10:03:40.548756,standing
-3840,740,509,-1041,114,44,2025-01-30 10:03:40.572840,standing
-3840,737,333,-774,-372,-89,2025-01-30 10:03:40.611276,standing
-3719,757,488,-352,-507,-74,2025-01-30 10:03:40.613815,standing
-3659,715,624,-222,-383,-19,2025-01-30 10:03:40.613815,standing
-3622,659,574,-208,-306,37,2025-01-30 10:03:40.632394,standing
-3638,597,634,-272,-208,40,2025-01-30 10:03:40.649118,standing
-3652,612,581,-338,-176,43,2025-01-30 10:03:40.665861,standing
-3698,608,584,-246,-243,125,2025-01-30 10:03:40.682240,standing
-3702,643,577,-88,-440,222,2025-01-30 10:03:40.698183,standing
-3689,671,692,-84,-446,239,2025-01-30 10:03:40.711268,standing
-3667,716,769,-334,-189,204,2025-01-30 10:03:40.727980,standing
-3671,748,733,-596,109,197,2025-01-30 10:03:40.744726,standing
-3668,704,675,-634,204,140,2025-01-30 10:03:40.761078,standing
-3698,686,632,-479,22,178,2025-01-30 10:03:40.777644,standing
-3729,623,666,-350,-242,231,2025-01-30 10:03:40.813911,standing
-3763,629,658,-309,-170,203,2025-01-30 10:03:40.813911,standing
-3822,621,691,-345,8,57,2025-01-30 10:03:40.844483,standing
-3825,674,639,-363,-15,-155,2025-01-30 10:03:40.848439,standing
-3726,701,625,-341,-273,-183,2025-01-30 10:03:40.861210,standing
-3681,749,677,-342,-672,-131,2025-01-30 10:03:40.911666,standing
-3651,727,658,-357,-796,-87,2025-01-30 10:03:40.911666,standing
-3624,631,681,-345,-417,-213,2025-01-30 10:03:40.911666,standing
-3640,569,654,-242,46,-317,2025-01-30 10:03:40.916093,standing
-3661,543,620,11,350,-299,2025-01-30 10:03:40.938047,standing
-3659,579,670,178,409,-231,2025-01-30 10:03:40.966077,standing
-3703,605,727,188,453,-127,2025-01-30 10:03:40.975636,standing
-3742,675,715,68,455,-208,2025-01-30 10:03:40.990126,standing
-3766,705,746,-124,405,-459,2025-01-30 10:03:41.007294,standing
-3674,704,610,-270,346,-590,2025-01-30 10:03:41.022765,standing
-3615,716,558,-227,432,-523,2025-01-30 10:03:41.039581,standing
-3665,641,560,-14,413,-352,2025-01-30 10:03:41.055308,standing
-3755,601,634,187,255,-251,2025-01-30 10:03:41.072123,standing
-3881,606,715,224,153,-346,2025-01-30 10:03:41.081248,standing
-3926,648,737,53,182,-604,2025-01-30 10:03:41.105131,standing
-3864,721,652,-244,377,-978,2025-01-30 10:03:41.121543,standing
-3647,776,596,-261,752,-1236,2025-01-30 10:03:41.137921,standing
