acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3791,130,-703,-1558,293,-53,2025-01-30 09:42:26.267108,none
-3836,85,-729,-1580,394,9,2025-01-30 09:42:26.284477,none
-3863,63,-740,-1551,550,-6,2025-01-30 09:42:26.301463,none
-3895,45,-797,-1405,471,46,2025-01-30 09:42:26.317587,none
-3847,65,-755,-1332,439,-139,2025-01-30 09:42:26.334035,none
-3843,65,-775,-1216,372,-181,2025-01-30 09:42:26.350812,none
-3781,79,-787,-1235,376,-107,2025-01-30 09:42:26.366966,none
-3771,84,-767,-1225,482,-23,2025-01-30 09:42:26.417372,none
-3815,79,-717,-1254,510,27,2025-01-30 09:42:26.440000,none
-3836,64,-770,-1284,485,-2,2025-01-30 09:42:26.440000,none
-3852,53,-780,-1297,484,-23,2025-01-30 09:42:26.440000,none
-3823,90,-788,-1295,506,-27,2025-01-30 09:42:26.449399,none
-3853,89,-808,-1264,581,-18,2025-01-30 09:42:26.471130,none
-3879,115,-792,-1219,687,-5,2025-01-30 09:42:26.475198,none
-3892,69,-844,-1136,614,-46,2025-01-30 09:42:26.496153,none
-3805,106,-851,-1111,459,-133,2025-01-30 09:42:26.513568,none
-3771,85,-801,-1083,592,-126,2025-01-30 09:42:26.532725,none
-3795,62,-837,-1065,807,-157,2025-01-30 09:42:26.549312,none
-3855,35,-812,-988,764,-200,2025-01-30 09:42:26.555091,none
-3882,35,-806,-937,599,-199,2025-01-30 09:42:26.582897,none
-3825,89,-774,-922,642,-87,2025-01-30 09:42:26.604809,none
-3848,40,-871,-921,783,-29,2025-01-30 09:42:26.609966,none
-3888,97,-899,-861,814,-2,2025-01-30 09:42:26.634449,none
-3942,79,-885,-863,627,-5,2025-01-30 09:42:26.642474,none
-3923,111,-847,-837,404,-78,2025-01-30 09:42:26.658829,none
-3858,142,-922,-843,227,-115,2025-01-30 09:42:26.667346,none
-3809,120,-883,-829,171,-116,2025-01-30 09:42:26.717513,none
-3792,121,-912,-784,102,-116,2025-01-30 09:42:26.717513,none
-3795,106,-856,-721,123,-93,2025-01-30 09:42:26.717513,none
-3779,129,-827,-718,296,-73,2025-01-30 09:42:26.734425,standing
-3809,95,-795,-698,594,-39,2025-01-30 09:42:26.752215,standing
-3842,108,-835,-773,620,20,2025-01-30 09:42:26.775939,standing
-3885,122,-921,-778,358,-44,2025-01-30 09:42:26.785511,standing
-3852,116,-955,-634,62,-162,2025-01-30 09:42:26.809691,standing
-3752,154,-906,-466,33,-233,2025-01-30 09:42:26.825912,standing
-3738,117,-840,-479,213,-228,2025-01-30 09:42:26.844008,standing
-3748,124,-807,-557,437,-102,2025-01-30 09:42:26.859086,standing
-3810,159,-838,-747,435,-23,2025-01-30 09:42:26.867485,standing
-3902,152,-968,-813,337,74,2025-01-30 09:42:26.883795,standing
-3894,137,-1009,-724,242,43,2025-01-30 09:42:26.899994,standing
-3908,103,-955,-612,143,-13,2025-01-30 09:42:26.917908,standing
-3856,128,-871,-573,-25,-67,2025-01-30 09:42:26.934014,standing
-3744,117,-779,-724,37,-22,2025-01-30 09:42:26.951247,standing
-3771,137,-829,-791,351,-49,2025-01-30 09:42:26.968009,standing
-3813,162,-829,-773,585,-6,2025-01-30 09:42:27.017751,standing
-3860,157,-868,-779,542,-4,2025-01-30 09:42:27.040723,standing
-3922,156,-858,-799,346,-89,2025-01-30 09:42:27.040723,standing
-3924,106,-856,-883,185,-255,2025-01-30 09:42:27.045713,standing
-3865,102,-897,-909,50,-292,2025-01-30 09:42:27.050729,standing
-3841,96,-923,-859,38,-263,2025-01-30 09:42:27.066764,standing
-3836,98,-924,-832,-10,-241,2025-01-30 09:42:27.082267,standing
-3823,55,-888,-752,-286,-280,2025-01-30 09:42:27.103314,standing
-3790,35,-882,-601,-374,-325,2025-01-30 09:42:27.116469,standing
-3832,7,-961,-409,-206,-329,2025-01-30 09:42:27.132758,standing
-3930,43,-936,-207,-90,-281,2025-01-30 09:42:27.169454,standing
-3987,53,-941,-103,-356,-274,2025-01-30 09:42:27.169454,standing
-3913,131,-914,-20,-744,-355,2025-01-30 09:42:27.187083,standing
-3724,128,-812,-91,-795,-366,2025-01-30 09:42:27.199383,standing
-3686,102,-761,-221,-498,-318,2025-01-30 09:42:27.215911,standing
-3733,77,-790,-378,-248,-253,2025-01-30 09:42:27.231308,standing
-3803,81,-827,-532,-174,-179,2025-01-30 09:42:27.247014,standing
-3770,125,-828,-586,-188,-148,2025-01-30 09:42:27.262787,standing
-3751,120,-761,-660,-115,-154,2025-01-30 09:42:27.283252,standing
-3748,88,-763,-680,56,-174,2025-01-30 09:42:27.320075,standing
-3788,75,-702,-736,241,-159,2025-01-30 09:42:27.333287,standing
-3836,83,-710,-794,247,-105,2025-01-30 09:42:27.333287,standing
-3849,58,-765,-734,262,-9,2025-01-30 09:42:27.338656,standing
-3779,88,-802,-642,454,128,2025-01-30 09:42:27.365123,standing
-3752,114,-827,-555,707,213,2025-01-30 09:42:27.380701,standing
-3760,145,-779,-454,837,215,2025-01-30 09:42:27.395081,standing
-3775,201,-721,-381,1167,79,2025-01-30 09:42:27.410946,standing
-3848,229,-727,-355,1308,-82,2025-01-30 09:42:27.427514,standing
-3873,294,-823,-383,1227,-243,2025-01-30 09:42:27.437840,standing
-3808,321,-820,-467,963,-175,2025-01-30 09:42:27.462685,standing
-3855,248,-871,-677,771,-59,2025-01-30 09:42:27.476339,standing
-3922,199,-891,-1054,604,88,2025-01-30 09:42:27.492557,standing
-3998,181,-968,-1271,341,161,2025-01-30 09:42:27.514911,standing
-4038,148,-996,-1250,112,71,2025-01-30 09:42:27.532897,standing
-3917,208,-1010,-1167,-382,90,2025-01-30 09:42:27.540918,standing
-3794,150,-993,-1102,-540,60,2025-01-30 09:42:27.557506,standing
-3797,86,-1003,-1000,-406,-28,2025-01-30 09:42:27.575109,standing
-3821,39,-999,-981,-510,-185,2025-01-30 09:42:27.619146,standing
-3762,-15,-901,-952,-662,-169,2025-01-30 09:42:27.619146,standing
-3731,-14,-879,-873,-598,-169,2025-01-30 09:42:27.619146,standing
-3768,-13,-874,-759,-458,-148,2025-01-30 09:42:27.640085,standing
-3863,27,-850,-687,-195,-102,2025-01-30 09:42:27.656724,standing
-3913,69,-803,-636,-155,-152,2025-01-30 09:42:27.674556,standing
-3841,140,-817,-697,-74,-94,2025-01-30 09:42:27.683899,
-3791,102,-840,-626,80,-92,2025-01-30 09:42:27.700537,standing
-3764,72,-864,-557,179,-97,2025-01-30 09:42:27.716937,standing
-3812,99,-876,-448,65,-81,2025-01-30 09:42:27.733971,standing
-3877,97,-825,-380,-110,-36,2025-01-30 09:42:27.751030,standing
-3885,63,-845,-329,-170,13,2025-01-30 09:42:27.767498,standing
-3833,16,-866,-240,-110,18,2025-01-30 09:42:27.783926,standing
-3776,-8,-838,-139,-59,-57,2025-01-30 09:42:27.800221,standing
-3762,25,-838,12,38,-182,2025-01-30 09:42:27.818731,standing
-3789,103,-862,169,194,-220,2025-01-30 09:42:27.833823,standing
-3846,134,-880,187,109,-184,2025-01-30 09:42:27.850916,standing
-3887,193,-841,94,-233,-153,2025-01-30 09:42:27.867395,standing
-3842,150,-852,-27,-466,-134,2025-01-30 09:42:27.917846,standing
-3779,111,-846,-121,-514,-61,2025-01-30 09:42:27.934918,standing
-3803,69,-821,-54,-381,-4,2025-01-30 09:42:27.941060,standing
-3883,37,-770,157,-210,130,2025-01-30 09:42:27.949330,standing
-3950,68,-780,316,-167,188,2025-01-30 09:42:27.950602,standing
-3897,30,-791,404,-301,73,2025-01-30 09:42:27.966103,standing
-3855,80,-796,427,-385,1,2025-01-30 09:42:27.983729,standing
-3764,149,-811,441,-365,-37,2025-01-30 09:42:27.995246,standing
-3807,159,-773,481,-235,0,2025-01-30 09:42:28.012663,standing
-3862,137,-780,449,-147,30,2025-01-30 09:42:28.028987,standing
-3836,130,-785,332,-155,-61,2025-01-30 09:42:28.044152,standing
-3817,176,-776,177,-181,-108,2025-01-30 09:42:28.066166,standing
-3714,180,-764,91,-14,-112,2025-01-30 09:42:28.083974,standing
-3757,233,-719,-12,153,-81,2025-01-30 09:42:28.093510,standing
-3809,227,-723,-141,174,-104,2025-01-30 09:42:28.112393,standing
-3885,206,-726,-247,205,-137,2025-01-30 09:42:28.127857,standing
-3851,100,-766,-278,219,-141,2025-01-30 09:42:28.146018,standing
-3878,63,-764,-296,179,-145,2025-01-30 09:42:28.161199,standing
-3872,78,-790,-271,95,-144,2025-01-30 09:42:28.176956,standing
-3847,131,-789,-269,17,-128,2025-01-30 09:42:28.193965,standing
